CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"drift33_1st_1_8_21"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2022-01-08T18:06:18"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730	
END_DATA_FORMAT

NUMBER_OF_SETS	957
BEGIN_DATA
683	W21	    0.00	  255.00	    0.00	 0.05956	 0.17452	 0.04360	   48.82	  -81.77	   36.72	    0.0183	    0.0195	    0.0203	    0.0209	    0.0210	    0.0201	    0.0194	    0.0200	    0.0224	    0.0275	    0.0469	    0.1328	    0.3182	    0.4594	    0.4666	    0.3987	    0.3062	    0.2067	    0.1207	    0.0689	    0.0444	    0.0331	    0.0258	    0.0214	    0.0206	    0.0218	    0.0251	    0.0314	    0.0395	    0.0437	    0.0414	    0.0369	    0.0314	    0.0287	    0.0361	    0.0601	
684	X21	   24.00	   24.00	   24.00	 0.01140	 0.01003	 0.00928	    9.02	    6.06	   -1.67	    0.0067	    0.0072	    0.0075	    0.0077	    0.0086	    0.0101	    0.0110	    0.0115	    0.0120	    0.0122	    0.0123	    0.0116	    0.0108	    0.0096	    0.0085	    0.0080	    0.0082	    0.0079	    0.0077	    0.0085	    0.0100	    0.0116	    0.0126	    0.0128	    0.0129	    0.0137	    0.0156	    0.0186	    0.0218	    0.0240	    0.0248	    0.0256	    0.0255	    0.0258	    0.0282	    0.0318	
685	Y21	  170.00	   85.00	   85.00	 0.22683	 0.18229	 0.07228	   49.77	   25.16	   24.58	    0.0562	    0.0599	    0.0625	    0.0642	    0.0727	    0.0824	    0.0827	    0.0824	    0.0826	    0.0846	    0.0930	    0.1124	    0.1327	    0.1326	    0.1223	    0.1202	    0.1206	    0.1102	    0.1089	    0.1443	    0.2213	    0.2884	    0.3121	    0.3189	    0.3254	    0.3343	    0.3467	    0.3619	    0.3761	    0.3849	    0.3877	    0.3871	    0.3851	    0.3863	    0.3973	    0.4183	
686	Z21	  255.00	  255.00	  170.00	 0.76874	 0.83575	 0.39981	   93.27	   -7.34	   31.31	    0.2772	    0.2955	    0.3083	    0.3164	    0.3557	    0.4120	    0.4328	    0.4470	    0.4643	    0.4901	    0.5376	    0.6292	    0.7499	    0.8302	    0.8596	    0.8647	    0.8645	    0.8612	    0.8546	    0.8522	    0.8476	    0.8459	    0.8456	    0.8471	    0.8500	    0.8540	    0.8602	    0.8670	    0.8734	    0.8786	    0.8849	    0.8893	    0.8942	    0.8967	    0.8973	    0.8974	
687	[21	  170.00	    0.00	    0.00	 0.16025	 0.08496	 0.00771	   34.99	   55.10	   45.80	    0.0163	    0.0173	    0.0181	    0.0186	    0.0185	    0.0154	    0.0110	    0.0085	    0.0072	    0.0068	    0.0069	    0.0065	    0.0059	    0.0053	    0.0054	    0.0053	    0.0046	    0.0046	    0.0055	    0.0109	    0.0684	    0.1979	    0.2714	    0.2959	    0.3093	    0.3210	    0.3335	    0.3476	    0.3606	    0.3685	    0.3711	    0.3704	    0.3682	    0.3690	    0.3803	    0.3992	
688	\21	    8.00	    8.00	    8.00	 0.00450	 0.00435	 0.00348	    3.93	    1.25	    0.22	    0.0035	    0.0038	    0.0039	    0.0040	    0.0040	    0.0039	    0.0040	    0.0041	    0.0042	    0.0046	    0.0045	    0.0047	    0.0045	    0.0042	    0.0040	    0.0040	    0.0040	    0.0039	    0.0039	    0.0041	    0.0044	    0.0046	    0.0047	    0.0048	    0.0048	    0.0051	    0.0057	    0.0065	    0.0074	    0.0081	    0.0086	    0.0088	    0.0085	    0.0091	    0.0098	    0.0108	
689	]21	    0.00	   85.00	    0.00	 0.01305	 0.02722	 0.01124	   18.89	  -31.25	   12.40	    0.0087	    0.0093	    0.0097	    0.0099	    0.0101	    0.0098	    0.0095	    0.0093	    0.0097	    0.0108	    0.0141	    0.0253	    0.0447	    0.0576	    0.0593	    0.0542	    0.0451	    0.0332	    0.0219	    0.0148	    0.0113	    0.0096	    0.0085	    0.0078	    0.0077	    0.0078	    0.0083	    0.0092	    0.0105	    0.0112	    0.0111	    0.0101	    0.0095	    0.0093	    0.0119	    0.0169	
690	^21	  255.00	  255.00	   85.00	 0.72130	 0.80140	 0.16476	   91.75	  -10.54	   68.88	    0.0978	    0.1042	    0.1088	    0.1116	    0.1195	    0.1294	    0.1341	    0.1426	    0.1540	    0.1734	    0.2262	    0.3648	    0.5811	    0.7500	    0.8237	    0.8450	    0.8509	    0.8503	    0.8449	    0.8432	    0.8388	    0.8369	    0.8366	    0.8383	    0.8415	    0.8456	    0.8520	    0.8587	    0.8645	    0.8695	    0.8762	    0.8816	    0.8872	    0.8900	    0.8893	    0.8901	
691	_21	  255.00	  170.00	    0.00	 0.58182	 0.51073	 0.02519	   76.72	   22.84	   97.36	    0.0173	    0.0185	    0.0193	    0.0198	    0.0179	    0.0142	    0.0121	    0.0117	    0.0138	    0.0174	    0.0216	    0.0359	    0.1184	    0.2688	    0.3671	    0.4097	    0.4284	    0.4198	    0.4259	    0.4972	    0.6301	    0.7488	    0.8028	    0.8243	    0.8339	    0.8391	    0.8445	    0.8496	    0.8537	    0.8579	    0.8650	    0.8710	    0.8774	    0.8815	    0.8819	    0.8822	
692	`21	  255.00	  170.00	  170.00	 0.61985	 0.54955	 0.30169	   79.02	   21.98	   20.81	    0.2227	    0.2374	    0.2477	    0.2541	    0.2903	    0.3411	    0.3534	    0.3563	    0.3597	    0.3662	    0.3838	    0.4345	    0.4947	    0.4839	    0.4259	    0.4100	    0.4308	    0.4135	    0.4116	    0.5071	    0.6406	    0.7334	    0.7806	    0.8048	    0.8180	    0.8263	    0.8348	    0.8426	    0.8496	    0.8555	    0.8619	    0.8665	    0.8725	    0.8750	    0.8744	    0.8737	
693	a21	  255.00	  170.00	    0.00	 0.58144	 0.51080	 0.02534	   76.73	   22.73	   97.25	    0.0178	    0.0190	    0.0198	    0.0204	    0.0180	    0.0144	    0.0124	    0.0119	    0.0140	    0.0176	    0.0218	    0.0360	    0.1178	    0.2682	    0.3674	    0.4106	    0.4293	    0.4208	    0.4267	    0.4976	    0.6300	    0.7481	    0.8018	    0.8232	    0.8329	    0.8380	    0.8433	    0.8483	    0.8519	    0.8559	    0.8630	    0.8688	    0.8750	    0.8786	    0.8791	    0.8797	
694	A22	  255.00	   85.00	   85.00	 0.48482	 0.33745	 0.08044	   64.76	   49.49	   47.20	    0.0713	    0.0760	    0.0793	    0.0813	    0.0882	    0.0945	    0.0909	    0.0879	    0.0863	    0.0871	    0.0981	    0.1355	    0.1818	    0.1806	    0.1498	    0.1426	    0.1503	    0.1350	    0.1375	    0.2257	    0.4224	    0.6210	    0.7265	    0.7779	    0.8049	    0.8197	    0.8307	    0.8395	    0.8465	    0.8521	    0.8594	    0.8650	    0.8704	    0.8732	    0.8716	    0.8684	
695	B22	   85.00	    0.00	  170.00	 0.09786	 0.04942	 0.10544	   26.57	   49.74	  -27.34	    0.1063	    0.1133	    0.1182	    0.1213	    0.1428	    0.1722	    0.1711	    0.1549	    0.1353	    0.1113	    0.0798	    0.0503	    0.0308	    0.0163	    0.0085	    0.0067	    0.0069	    0.0063	    0.0067	    0.0140	    0.0398	    0.0843	    0.1242	    0.1393	    0.1346	    0.1368	    0.1633	    0.2097	    0.2594	    0.2961	    0.3171	    0.3270	    0.3309	    0.3350	    0.3469	    0.3675	
696	C22	    0.00	   85.00	  255.00	 0.07059	 0.05068	 0.37811	   26.93	   24.13	  -80.17	    0.2002	    0.2135	    0.2227	    0.2285	    0.2885	    0.4016	    0.5020	    0.5496	    0.5446	    0.5133	    0.4412	    0.3243	    0.2186	    0.1420	    0.0833	    0.0479	    0.0294	    0.0162	    0.0077	    0.0050	    0.0045	    0.0043	    0.0040	    0.0038	    0.0037	    0.0039	    0.0044	    0.0057	    0.0079	    0.0095	    0.0082	    0.0067	    0.0067	    0.0071	    0.0090	    0.0136	
697	D22	   85.00	   85.00	  255.00	 0.18516	 0.13939	 0.44581	   44.14	   29.22	  -59.19	    0.3190	    0.3401	    0.3548	    0.3641	    0.4437	    0.5715	    0.6206	    0.6202	    0.5990	    0.5619	    0.4859	    0.3734	    0.2748	    0.1966	    0.1343	    0.1056	    0.1004	    0.0898	    0.0755	    0.0779	    0.0965	    0.1245	    0.1462	    0.1471	    0.1361	    0.1373	    0.1665	    0.2213	    0.2850	    0.3302	    0.3486	    0.3500	    0.3412	    0.3366	    0.3576	    0.4056	
698	E22	   12.00	   12.00	   12.00	 0.00603	 0.00563	 0.00457	    5.09	    2.44	    0.14	    0.0035	    0.0038	    0.0039	    0.0040	    0.0046	    0.0052	    0.0055	    0.0056	    0.0056	    0.0059	    0.0059	    0.0056	    0.0056	    0.0054	    0.0051	    0.0050	    0.0050	    0.0050	    0.0049	    0.0051	    0.0056	    0.0061	    0.0065	    0.0066	    0.0066	    0.0070	    0.0079	    0.0094	    0.0108	    0.0119	    0.0122	    0.0125	    0.0123	    0.0132	    0.0147	    0.0166	
699	F22	  170.00	  170.00	   85.00	 0.29319	 0.32292	 0.10338	   63.58	   -6.81	   37.14	    0.0612	    0.0653	    0.0681	    0.0699	    0.0789	    0.0914	    0.0966	    0.1025	    0.1094	    0.1197	    0.1455	    0.2069	    0.2878	    0.3299	    0.3341	    0.3354	    0.3409	    0.3315	    0.3193	    0.3257	    0.3343	    0.3360	    0.3316	    0.3279	    0.3310	    0.3390	    0.3510	    0.3664	    0.3817	    0.3907	    0.3926	    0.3901	    0.3861	    0.3852	    0.3994	    0.4258	
700	G22	  170.00	    0.00	  170.00	 0.20450	 0.10233	 0.09722	   38.26	   64.31	   -4.50	    0.1185	    0.1263	    0.1318	    0.1352	    0.1575	    0.1827	    0.1693	    0.1418	    0.1159	    0.0893	    0.0593	    0.0360	    0.0223	    0.0113	    0.0058	    0.0047	    0.0049	    0.0046	    0.0053	    0.0169	    0.0811	    0.2021	    0.3008	    0.3508	    0.3722	    0.3874	    0.4091	    0.4361	    0.4610	    0.4770	    0.4853	    0.4883	    0.4893	    0.4921	    0.5019	    0.5190	
701	H22	    0.00	  255.00	   85.00	 0.02717	 0.10247	 0.08076	   38.28	  -81.82	    1.42	    0.0343	    0.0365	    0.0381	    0.0391	    0.0430	    0.0494	    0.0569	    0.0663	    0.0735	    0.0858	    0.1277	    0.2347	    0.3679	    0.4046	    0.3407	    0.2381	    0.1383	    0.0624	    0.0219	    0.0090	    0.0058	    0.0049	    0.0046	    0.0045	    0.0044	    0.0044	    0.0044	    0.0047	    0.0051	    0.0056	    0.0052	    0.0051	    0.0052	    0.0066	    0.0088	    0.0140	
702	I22	    0.00	  170.00	  255.00	 0.08800	 0.10749	 0.47250	   39.15	  -12.62	  -70.98	    0.1986	    0.2117	    0.2209	    0.2266	    0.2905	    0.4160	    0.5540	    0.6430	    0.6705	    0.6760	    0.6449	    0.5670	    0.4764	    0.3794	    0.2712	    0.1680	    0.0869	    0.0334	    0.0095	    0.0038	    0.0029	    0.0027	    0.0027	    0.0029	    0.0030	    0.0031	    0.0034	    0.0041	    0.0059	    0.0072	    0.0061	    0.0052	    0.0053	    0.0070	    0.0089	    0.0126	
703	J22	    4.00	    4.00	    4.00	 0.00309	 0.00311	 0.00242	    2.81	    0.36	    0.28	    0.0020	    0.0021	    0.0022	    0.0023	    0.0026	    0.0029	    0.0030	    0.0030	    0.0029	    0.0031	    0.0028	    0.0030	    0.0030	    0.0031	    0.0030	    0.0030	    0.0031	    0.0030	    0.0030	    0.0030	    0.0031	    0.0032	    0.0032	    0.0031	    0.0032	    0.0033	    0.0036	    0.0040	    0.0044	    0.0048	    0.0048	    0.0049	    0.0050	    0.0052	    0.0057	    0.0078	
704	K22	  255.00	   85.00	   85.00	 0.48573	 0.33951	 0.08070	   64.92	   49.03	   47.38	    0.0704	    0.0750	    0.0783	    0.0803	    0.0874	    0.0941	    0.0907	    0.0878	    0.0862	    0.0874	    0.0992	    0.1376	    0.1848	    0.1837	    0.1530	    0.1457	    0.1532	    0.1378	    0.1401	    0.2283	    0.4246	    0.6226	    0.7273	    0.7781	    0.8046	    0.8192	    0.8301	    0.8387	    0.8454	    0.8510	    0.8582	    0.8637	    0.8689	    0.8718	    0.8701	    0.8680	
705	L22	  170.00	    0.00	    0.00	 0.16082	 0.08521	 0.00766	   35.04	   55.21	   45.97	    0.0153	    0.0163	    0.0170	    0.0175	    0.0179	    0.0154	    0.0111	    0.0085	    0.0073	    0.0067	    0.0068	    0.0064	    0.0056	    0.0053	    0.0053	    0.0053	    0.0046	    0.0046	    0.0055	    0.0108	    0.0684	    0.1985	    0.2725	    0.2972	    0.3106	    0.3221	    0.3348	    0.3488	    0.3618	    0.3698	    0.3724	    0.3718	    0.3696	    0.3707	    0.3820	    0.4014	
706	M22	   85.00	   85.00	    0.00	 0.06958	 0.07070	 0.01098	   31.97	    1.42	   35.31	    0.0097	    0.0103	    0.0107	    0.0110	    0.0104	    0.0098	    0.0095	    0.0093	    0.0096	    0.0109	    0.0130	    0.0198	    0.0374	    0.0551	    0.0641	    0.0688	    0.0713	    0.0709	    0.0702	    0.0731	    0.0786	    0.0825	    0.0830	    0.0833	    0.0854	    0.0891	    0.0939	    0.0999	    0.1057	    0.1099	    0.1114	    0.1114	    0.1113	    0.1126	    0.1179	    0.1276	
707	N22	  255.00	  255.00	  170.00	 0.76851	 0.83613	 0.39626	   93.28	   -7.46	   31.80	    0.2781	    0.2965	    0.3094	    0.3175	    0.3551	    0.4084	    0.4283	    0.4422	    0.4595	    0.4842	    0.5319	    0.6251	    0.7477	    0.8295	    0.8598	    0.8653	    0.8655	    0.8625	    0.8561	    0.8541	    0.8490	    0.8468	    0.8459	    0.8471	    0.8498	    0.8533	    0.8591	    0.8656	    0.8717	    0.8767	    0.8820	    0.8862	    0.8911	    0.8940	    0.8938	    0.8949	
708	O22	    0.00	    0.00	   85.00	 0.01712	 0.01019	 0.03631	    9.15	   22.03	  -27.25	    0.0266	    0.0284	    0.0296	    0.0304	    0.0364	    0.0462	    0.0510	    0.0522	    0.0508	    0.0464	    0.0378	    0.0253	    0.0152	    0.0098	    0.0068	    0.0053	    0.0047	    0.0045	    0.0044	    0.0048	    0.0060	    0.0093	    0.0136	    0.0145	    0.0122	    0.0124	    0.0191	    0.0347	    0.0564	    0.0758	    0.0887	    0.0956	    0.0986	    0.1017	    0.1079	    0.1177	
709	P22	  170.00	  170.00	  255.00	 0.40422	 0.38412	 0.56891	   68.32	   10.75	  -31.30	    0.3911	    0.4169	    0.4350	    0.4463	    0.5403	    0.6879	    0.7372	    0.7392	    0.7345	    0.7251	    0.6849	    0.6184	    0.5576	    0.4776	    0.3901	    0.3565	    0.3585	    0.3199	    0.2863	    0.3196	    0.3707	    0.3936	    0.3889	    0.3788	    0.3797	    0.3898	    0.4086	    0.4373	    0.4683	    0.4844	    0.4814	    0.4691	    0.4512	    0.4411	    0.4591	    0.5098	
710	Q22	  255.00	   85.00	  170.00	 0.50598	 0.34527	 0.21077	   65.38	   52.52	   13.41	    0.1827	    0.1948	    0.2032	    0.2085	    0.2413	    0.2827	    0.2808	    0.2681	    0.2564	    0.2458	    0.2357	    0.2360	    0.2377	    0.2005	    0.1504	    0.1383	    0.1483	    0.1326	    0.1340	    0.2272	    0.4256	    0.6189	    0.7231	    0.7743	    0.8014	    0.8166	    0.8280	    0.8373	    0.8449	    0.8508	    0.8580	    0.8631	    0.8687	    0.8718	    0.8707	    0.8683	
711	R22	    0.00	    0.00	   85.00	 0.01713	 0.01014	 0.03671	    9.11	   22.24	  -27.57	    0.0270	    0.0288	    0.0300	    0.0308	    0.0367	    0.0466	    0.0515	    0.0528	    0.0514	    0.0471	    0.0383	    0.0254	    0.0153	    0.0098	    0.0067	    0.0052	    0.0046	    0.0044	    0.0043	    0.0047	    0.0060	    0.0092	    0.0135	    0.0144	    0.0121	    0.0124	    0.0190	    0.0345	    0.0561	    0.0757	    0.0885	    0.0956	    0.0989	    0.1019	    0.1083	    0.1182	
712	S22	  170.00	    0.00	  255.00	 0.26819	 0.13288	 0.21909	   43.19	   71.23	  -26.48	    0.2325	    0.2479	    0.2586	    0.2653	    0.3172	    0.3841	    0.3708	    0.3223	    0.2723	    0.2173	    0.1493	    0.0918	    0.0555	    0.0268	    0.0116	    0.0088	    0.0098	    0.0088	    0.0097	    0.0298	    0.1100	    0.2463	    0.3667	    0.4231	    0.4259	    0.4330	    0.4819	    0.5617	    0.6432	    0.7040	    0.7447	    0.7696	    0.7860	    0.7959	    0.8025	    0.8095	
713	T22	  170.00	  170.00	   85.00	 0.29547	 0.32570	 0.10414	   63.81	   -6.92	   37.29	    0.0613	    0.0653	    0.0682	    0.0700	    0.0790	    0.0918	    0.0971	    0.1030	    0.1100	    0.1207	    0.1471	    0.2094	    0.2911	    0.3333	    0.3374	    0.3386	    0.3440	    0.3344	    0.3220	    0.3285	    0.3368	    0.3386	    0.3343	    0.3305	    0.3336	    0.3415	    0.3535	    0.3688	    0.3842	    0.3931	    0.3953	    0.3925	    0.3882	    0.3878	    0.4012	    0.4279	
714	U22	   85.00	  255.00	  170.00	 0.21322	 0.36277	 0.33881	   66.73	  -54.24	   -6.01	    0.1926	    0.2053	    0.2142	    0.2198	    0.2610	    0.3264	    0.3628	    0.3862	    0.4034	    0.4265	    0.4699	    0.5551	    0.6603	    0.7064	    0.6842	    0.6218	    0.5372	    0.4323	    0.3193	    0.2308	    0.1760	    0.1453	    0.1222	    0.1073	    0.1053	    0.1110	    0.1232	    0.1438	    0.1679	    0.1801	    0.1749	    0.1619	    0.1449	    0.1357	    0.1534	    0.2050	
715	V22	    0.00	  170.00	  170.00	 0.04389	 0.07511	 0.21472	   32.94	  -32.44	  -43.30	    0.0949	    0.1012	    0.1056	    0.1084	    0.1348	    0.1838	    0.2347	    0.2705	    0.2875	    0.3010	    0.3125	    0.3186	    0.3100	    0.2730	    0.2109	    0.1407	    0.0777	    0.0320	    0.0101	    0.0044	    0.0033	    0.0030	    0.0030	    0.0033	    0.0034	    0.0036	    0.0037	    0.0040	    0.0050	    0.0056	    0.0050	    0.0049	    0.0049	    0.0060	    0.0074	    0.0106	
716	W22	   14.00	   14.00	   14.00	 0.00707	 0.00645	 0.00541	    5.83	    3.44	   -0.16	    0.0039	    0.0041	    0.0043	    0.0044	    0.0053	    0.0059	    0.0063	    0.0065	    0.0069	    0.0072	    0.0070	    0.0071	    0.0067	    0.0063	    0.0057	    0.0055	    0.0055	    0.0054	    0.0053	    0.0057	    0.0064	    0.0072	    0.0078	    0.0078	    0.0079	    0.0083	    0.0096	    0.0113	    0.0132	    0.0146	    0.0153	    0.0157	    0.0157	    0.0164	    0.0180	    0.0204	
717	X22	  255.00	  170.00	  170.00	 0.62092	 0.55371	 0.30491	   79.25	   21.19	   20.72	    0.2236	    0.2384	    0.2487	    0.2552	    0.2924	    0.3438	    0.3565	    0.3597	    0.3636	    0.3705	    0.3888	    0.4404	    0.5013	    0.4909	    0.4335	    0.4175	    0.4380	    0.4209	    0.4189	    0.5128	    0.6433	    0.7334	    0.7791	    0.8023	    0.8152	    0.8234	    0.8316	    0.8394	    0.8461	    0.8520	    0.8580	    0.8628	    0.8681	    0.8709	    0.8701	    0.8693	
718	Y22	   85.00	  255.00	    0.00	 0.16231	 0.29053	 0.03419	   60.83	  -55.08	   63.26	    0.0167	    0.0178	    0.0186	    0.0191	    0.0177	    0.0153	    0.0138	    0.0133	    0.0149	    0.0182	    0.0244	    0.0655	    0.2280	    0.4461	    0.5454	    0.5325	    0.4742	    0.3933	    0.3020	    0.2274	    0.1787	    0.1505	    0.1290	    0.1152	    0.1145	    0.1217	    0.1352	    0.1565	    0.1805	    0.1925	    0.1880	    0.1755	    0.1583	    0.1506	    0.1699	    0.2234	
719	Z22	  255.00	    0.00	  170.00	 0.35454	 0.17487	 0.07416	   48.87	   78.60	   22.26	    0.1219	    0.1299	    0.1356	    0.1391	    0.1560	    0.1654	    0.1362	    0.1024	    0.0765	    0.0559	    0.0370	    0.0223	    0.0134	    0.0074	    0.0046	    0.0039	    0.0038	    0.0039	    0.0046	    0.0146	    0.1035	    0.3224	    0.5303	    0.6606	    0.7335	    0.7731	    0.7970	    0.8129	    0.8235	    0.8312	    0.8394	    0.8454	    0.8521	    0.8565	    0.8564	    0.8541	
720	[22	  255.00	   85.00	   85.00	 0.48861	 0.34416	 0.08078	   65.29	   48.23	   47.98	    0.0695	    0.0740	    0.0773	    0.0793	    0.0863	    0.0933	    0.0899	    0.0872	    0.0857	    0.0872	    0.1003	    0.1408	    0.1897	    0.1891	    0.1586	    0.1514	    0.1588	    0.1429	    0.1454	    0.2350	    0.4319	    0.6279	    0.7303	    0.7797	    0.8054	    0.8196	    0.8305	    0.8391	    0.8457	    0.8509	    0.8577	    0.8633	    0.8682	    0.8706	    0.8683	    0.8656	
721	\22	   85.00	    0.00	    0.00	 0.03642	 0.02100	 0.00448	   16.00	   29.82	   19.14	    0.0072	    0.0077	    0.0080	    0.0082	    0.0080	    0.0071	    0.0061	    0.0053	    0.0047	    0.0047	    0.0047	    0.0045	    0.0045	    0.0041	    0.0041	    0.0040	    0.0037	    0.0041	    0.0050	    0.0072	    0.0201	    0.0449	    0.0579	    0.0623	    0.0654	    0.0687	    0.0726	    0.0770	    0.0814	    0.0845	    0.0860	    0.0863	    0.0865	    0.0879	    0.0921	    0.0986	
722	]22	  170.00	  170.00	   85.00	 0.29121	 0.32100	 0.10075	   63.43	   -6.88	   37.72	    0.0602	    0.0642	    0.0670	    0.0688	    0.0768	    0.0882	    0.0932	    0.0989	    0.1059	    0.1159	    0.1424	    0.2049	    0.2862	    0.3280	    0.3322	    0.3335	    0.3390	    0.3296	    0.3174	    0.3239	    0.3325	    0.3343	    0.3298	    0.3260	    0.3292	    0.3371	    0.3491	    0.3646	    0.3799	    0.3888	    0.3906	    0.3881	    0.3837	    0.3833	    0.3974	    0.4237	
723	^22	    0.00	  255.00	    0.00	 0.05912	 0.17333	 0.04282	   48.68	  -81.62	   36.91	    0.0182	    0.0194	    0.0202	    0.0207	    0.0207	    0.0197	    0.0189	    0.0195	    0.0216	    0.0264	    0.0457	    0.1303	    0.3145	    0.4564	    0.4640	    0.3964	    0.3042	    0.2053	    0.1198	    0.0684	    0.0442	    0.0329	    0.0257	    0.0213	    0.0205	    0.0217	    0.0250	    0.0313	    0.0394	    0.0437	    0.0415	    0.0367	    0.0310	    0.0290	    0.0364	    0.0602	
724	_22	  255.00	    0.00	  255.00	 0.38806	 0.19221	 0.18394	   50.94	   80.60	   -5.84	    0.2195	    0.2340	    0.2442	    0.2505	    0.2951	    0.3473	    0.3226	    0.2689	    0.2194	    0.1686	    0.1105	    0.0664	    0.0405	    0.0189	    0.0082	    0.0066	    0.0072	    0.0066	    0.0078	    0.0306	    0.1485	    0.3650	    0.5553	    0.6732	    0.7386	    0.7746	    0.7977	    0.8139	    0.8259	    0.8349	    0.8433	    0.8506	    0.8574	    0.8622	    0.8621	    0.8606	
725	`22	  170.00	    0.00	  255.00	 0.26438	 0.13046	 0.21146	   42.83	   71.24	  -25.60	    0.2304	    0.2456	    0.2562	    0.2629	    0.3118	    0.3749	    0.3602	    0.3111	    0.2615	    0.2070	    0.1407	    0.0858	    0.0515	    0.0248	    0.0109	    0.0084	    0.0092	    0.0082	    0.0092	    0.0281	    0.1058	    0.2411	    0.3622	    0.4193	    0.4224	    0.4297	    0.4793	    0.5599	    0.6418	    0.7032	    0.7438	    0.7689	    0.7854	    0.7950	    0.8022	    0.8088	
726	a22	  255.00	  255.00	  255.00	 0.83483	 0.87276	 0.74358	   94.86	   -1.27	   -2.05	    0.5541	    0.5907	    0.6163	    0.6324	    0.7196	    0.8480	    0.8928	    0.9085	    0.9283	    0.9519	    0.9573	    0.9328	    0.9081	    0.8954	    0.8885	    0.8819	    0.8770	    0.8715	    0.8638	    0.8611	    0.8561	    0.8538	    0.8530	    0.8544	    0.8572	    0.8608	    0.8673	    0.8749	    0.8827	    0.8889	    0.8940	    0.8980	    0.9029	    0.9061	    0.9071	    0.9092	
727	A23	  255.00	  170.00	  170.00	 0.61634	 0.54481	 0.30215	   78.74	   22.34	   20.27	    0.2260	    0.2410	    0.2514	    0.2580	    0.2937	    0.3431	    0.3547	    0.3575	    0.3608	    0.3665	    0.3830	    0.4315	    0.4906	    0.4794	    0.4209	    0.4047	    0.4254	    0.4082	    0.4060	    0.5010	    0.6349	    0.7286	    0.7766	    0.8011	    0.8147	    0.8235	    0.8318	    0.8398	    0.8468	    0.8526	    0.8594	    0.8646	    0.8702	    0.8736	    0.8726	    0.8710	
728	B23	  255.00	  255.00	  170.00	 0.76550	 0.83274	 0.39726	   93.13	   -7.43	   31.42	    0.2776	    0.2959	    0.3087	    0.3168	    0.3553	    0.4098	    0.4300	    0.4441	    0.4615	    0.4867	    0.5329	    0.6235	    0.7448	    0.8266	    0.8571	    0.8625	    0.8624	    0.8590	    0.8523	    0.8500	    0.8449	    0.8425	    0.8417	    0.8429	    0.8458	    0.8495	    0.8557	    0.8624	    0.8688	    0.8743	    0.8804	    0.8850	    0.8900	    0.8927	    0.8926	    0.8939	
729	C23	   85.00	  170.00	   85.00	 0.13097	 0.19144	 0.11083	   50.86	  -31.15	   12.85	    0.0633	    0.0675	    0.0704	    0.0722	    0.0827	    0.0981	    0.1068	    0.1152	    0.1229	    0.1340	    0.1597	    0.2150	    0.2817	    0.3101	    0.3027	    0.2840	    0.2596	    0.2196	    0.1760	    0.1484	    0.1325	    0.1221	    0.1123	    0.1056	    0.1055	    0.1096	    0.1176	    0.1301	    0.1440	    0.1513	    0.1498	    0.1432	    0.1346	    0.1314	    0.1436	    0.1743	
730	D23	    0.00	   85.00	    0.00	 0.01261	 0.02636	 0.01106	   18.52	  -31.01	   12.01	    0.0086	    0.0091	    0.0095	    0.0098	    0.0097	    0.0097	    0.0095	    0.0094	    0.0096	    0.0108	    0.0139	    0.0245	    0.0435	    0.0558	    0.0575	    0.0525	    0.0436	    0.0321	    0.0212	    0.0144	    0.0109	    0.0092	    0.0082	    0.0075	    0.0073	    0.0074	    0.0078	    0.0087	    0.0098	    0.0106	    0.0100	    0.0093	    0.0088	    0.0089	    0.0111	    0.0159	
